ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_secondary_dendrities_Count,Intensity_IntegratedIntensityEdge_input_illum,Intensity_IntegratedIntensity_input_illum,Intensity_LowerQuartileIntensity_input_illum,Intensity_MADIntensity_input_illum,Intensity_MassDisplacement_input_illum,Intensity_MaxIntensityEdge_input_illum,Intensity_MaxIntensity_input_illum,Intensity_MeanIntensityEdge_input_illum,Intensity_MeanIntensity_input_illum,Intensity_MedianIntensity_input_illum,Intensity_MinIntensityEdge_input_illum,Intensity_MinIntensity_input_illum,Intensity_StdIntensityEdge_input_illum,Intensity_StdIntensity_input_illum,Intensity_UpperQuartileIntensity_input_illum,Location_CenterMassIntensity_X_input_illum,Location_CenterMassIntensity_Y_input_illum,Location_CenterMassIntensity_Z_input_illum,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_input_illum,Location_MaxIntensity_Y_input_illum,Location_MaxIntensity_Z_input_illum,Neighbors_AngleBetweenNeighbors_2,Neighbors_FirstClosestDistance_2,Neighbors_FirstClosestObjectNumber_2,Neighbors_NumberOfNeighbors_2,Neighbors_PercentTouching_2,Neighbors_SecondClosestDistance_2,Neighbors_SecondClosestObjectNumber_2,Number_Object_Number,RadialDistribution_FracAtD_input_illum_1of8,RadialDistribution_FracAtD_input_illum_2of8,RadialDistribution_FracAtD_input_illum_3of8,RadialDistribution_FracAtD_input_illum_4of8,RadialDistribution_FracAtD_input_illum_5of8,RadialDistribution_FracAtD_input_illum_6of8,RadialDistribution_FracAtD_input_illum_7of8,RadialDistribution_FracAtD_input_illum_8of8,RadialDistribution_MeanFrac_input_illum_1of8,RadialDistribution_MeanFrac_input_illum_2of8,RadialDistribution_MeanFrac_input_illum_3of8,RadialDistribution_MeanFrac_input_illum_4of8,RadialDistribution_MeanFrac_input_illum_5of8,RadialDistribution_MeanFrac_input_illum_6of8,RadialDistribution_MeanFrac_input_illum_7of8,RadialDistribution_MeanFrac_input_illum_8of8,RadialDistribution_RadialCV_input_illum_1of8,RadialDistribution_RadialCV_input_illum_2of8,RadialDistribution_RadialCV_input_illum_3of8,RadialDistribution_RadialCV_input_illum_4of8,RadialDistribution_RadialCV_input_illum_5of8,RadialDistribution_RadialCV_input_illum_6of8,RadialDistribution_RadialCV_input_illum_7of8,RadialDistribution_RadialCV_input_illum_8of8
1,1,83,135,980,9,965,0,973.2168674698795,2.7228915662650603,1.3497600709988564,93,0.8278351259888068,10.280023453913834,1,0.6148148148148148,0.7408724124280658,14.704986857371273,14.560219778561036,4.0,1.7681641966157384,1.4142135623730951,8.0,8.2490782775337,78.67756480079956,37.520815280171306,0.8924731182795699,0.4984852934576345,0.09691513405973731,0.12657605655653045,0.10248127259350415,0.029022470666032585,0.0132857191513364,0.03781609621991781,0.03281554737284687,0.04016178448421918,0.008932901762277515,0.03508870946749996,0.015696096725110405,0.0020108777774894625,0.021402445338183525,0.008610143889790901,0.013370814850141681,0.01211292494975225,0.020556439819345896,0.010452473482243358,0.013818712288826987,0.020160941731214747,0.014160781680947965,0.018144325796356334,0.0022122789495548573,0.006574876253013304,0.0062146636147235755,0.003347692295951574,0.011913709224733964,0.01184634607557456,0.008521806766678852,1,0.24452583026140928,1.172610066831112,0.011867704568430781,0.002044709399342537,0.28218957231773334,0.013778897002339363,0.02192721515893936,0.011114810466427694,0.014127832130495325,0.01383993262425065,0.009887846186757088,0.009887846186757088,0.0010601218646921489,0.0029823773596863467,0.01597619615495205,973.4883860139798,2.6460239207013925,0.0,973.2168674698795,2.7228915662650603,0,976.0,4.0,0.0,72.84184717962124,71.90545465707748,2,0.0,0.0,197.3159128237901,6,1,0.012661522,0.062227547,0.052741162,0.13455307,0.15845771,0.2538811,0.24023059,0.085247315,1.0509063471108482,1.0329772830009423,1.0943791214376637,1.116790521144865,1.1956354582851563,1.053606551885604,0.8669190860312911,0.7861696870790571,0.0,0.03477644406040141,0.04075991877165006,0.1487077522553843,0.1697305923083099,0.15748070132484238,0.1236993629226286,0.05022378131403413
1,2,135,198,1055,11,1037,0,1045.111111111111,3.9925925925925925,1.669149266648738,157,0.8817176669665535,13.110581167104948,1,0.6818181818181818,0.5991075932997691,20.2316551636188,18.384776310850235,4.242640687119285,1.9200562418222746,2.0,9.943960626489652,9.54483854150972,-76.12949061856311,53.21320343559643,0.8598726114649682,0.5073351993476549,0.03114711707469134,0.1288362867559546,0.12099831810531339,0.01824320937410783,0.019295021769002378,0.025191074839513248,0.0485407014118334,0.034676570605106594,0.004930026357149448,0.02155203327053443,0.020631166752633115,0.0025345439817602163,0.016668802629905156,0.01278381932447742,0.016360990289396235,0.010943017324829392,0.01056507498768128,0.008944977173848491,0.006883230195041947,0.007554648892166009,0.008628202437645614,0.012240033367736436,0.0077668356055093845,0.007989329238321978,0.006793685242064793,0.01324619839121757,0.004022112512017383,0.003914278245119,0.006509099746069485,1,0.4126344742253423,1.8442969555035233,0.011570153525099158,0.001983672846108675,0.24177996853892628,0.016266116872429848,0.02043182961642742,0.011152283087171413,0.013661458929655729,0.013199054170399904,0.00939955748617649,0.00939955748617649,0.0013976039085194993,0.0026456470989480157,0.015873197931796312,1044.869367720667,3.9967981084098807,0.0,1045.111111111111,3.9925925925925925,0,1041.0,5.0,0.0,90.50301825644311,71.90545465707748,1,0.0,0.0,186.38317617849287,5,2,0.009514668,0.037562255,0.03709893,0.113042526,0.10475236,0.26527727,0.34795558,0.08479638,1.284480183385274,1.2677261000499034,1.2520888634025957,1.173903154065973,1.0878129876576912,1.0232123136520377,0.921058900216046,0.8176793450755715,0.0,0.09768615477324362,0.1484510562381399,0.11604316234071506,0.13926929622355094,0.1352887365326941,0.10327883432973779,0.07760896285087322
1,3,110,210,770,156,756,141,762.8,147.1727272727273,1.4407908861962655,130,0.8424567735678894,11.834540545406394,1,0.5238095238095238,0.6940632464993115,17.44419624200716,17.204650534085253,5.0,1.9462443925167205,2.0,9.899494936611665,9.398303923788424,-40.73732316522484,44.62741699796952,0.8461538461538461,0.47316334432725643,0.06329968761975165,0.14241402869800718,0.09472611696839538,0.03911131951375349,0.019846118494657883,0.018599444961452914,0.04016375930317492,0.028250552791233247,0.012759788193851228,0.026924869802149507,0.019588321145096933,0.008508623070852754,0.007640712189343222,0.005858135049648793,0.01999591625334787,0.004068767527261939,0.026170871644735978,0.018540966193264515,0.011026836563648551,0.014312582715284117,0.010492039884871294,0.005116303399325294,0.003417379792299615,0.015616511984942086,0.002445156400515164,0.00871672776375903,0.008459924100852235,0.002807413398727297,0.0071309956287326105,1,0.4198672501370311,1.3481956319883466,0.011192492675036192,0.0011291680857539177,0.04930114429963688,0.012649728916585445,0.01518272701650858,0.011049138161500818,0.012256323927166787,0.012222476303577423,0.009933623485267162,0.009933623485267162,0.0006432912257579366,0.001360579299110711,0.013382162433117628,762.8037779769056,147.1235710959053,0.0,762.8,147.1727272727273,0,762.0,144.0,0.0,136.5977900948641,50.956755902124556,4,0.0,0.0,89.5784472868339,8,3,0.010627703,0.041458227,0.05120312,0.1377753,0.07662359,0.21960524,0.3717885,0.09091836,1.1690473090856983,1.1401012353599003,1.1264686509966795,1.082520229475837,1.0535743460059135,1.0065240040421477,0.9510868649150044,0.9091836214065531,0.0,0.029497927835643787,0.038523730335825054,0.060703132501288344,0.042706264275487044,0.07327123476406922,0.05422560473529129,0.039681631491596
1,4,800,3363,845,179,786,122,813.25125,154.3325,4.492699495022045,1360,0.9714740595173954,31.915382432114615,1,0.23788284269997026,0.22258332681898932,76.63472513839942,73.55270219373317,7.810249675906654,2.769177522952402,2.23606797749979,23.921203565386353,18.173606630550047,47.130105599653255,212.52186130069785,0.5882352941176471,0.18827941511795382,0.03294277998540605,0.06881003585636161,0.04246918926255389,0.04072960691145919,0.01679206050255877,0.024808616312863973,0.016819059311588686,0.021844424684586295,0.030493945941201653,0.019362773331989564,0.012724518906923037,0.007542996503362107,0.003153731380567062,0.01192224849427248,0.010962598503225365,0.020662356595142012,0.010513220488312724,0.0185110833508182,0.008169480428409672,0.0066113128892202975,0.0021235991565770845,0.002340902060339659,0.0036496643083246544,0.005707032823998855,0.01122847064186805,0.009113696983925262,0.013117673846573965,0.01307662769302162,0.004541763168835407,1,1.8821393297985196,12.286030451767147,0.0117647061124444,0.0026398105546832085,0.3001896342036265,0.016281375661492348,0.05214007943868637,0.010816892699991492,0.015357538064708933,0.01416037231683731,0.00871290173381567,0.00871290173381567,0.0011287430915205836,0.005278096439280857,0.01727321371436119,813.2871622510306,154.03446623226685,0.0,813.25125,154.3325,0,793.0,131.0,0.0,27.942722220626372,50.956755902124556,3,0.0,0.0,131.35346237250224,8,4,0.0051194495,0.008687664,0.022840053,0.038261734,0.06505004,0.11567821,0.27847221,0.46589062,0.8191119134425825,0.8687663823365972,0.9136021137237467,1.0203129053115785,1.131305098533626,1.0887361274046035,1.130851634262781,0.911277488857726,0.050856376812443,0.042215666269965015,0.09116023883464845,0.1915098195578744,0.24196589587342804,0.21813259423347636,0.16711713238304862,0.14578539462986045
1,5,57,96,1050,195,1038,187,1043.4561403508771,190.3684210526316,1.219598433494275,65,0.8599057292533278,8.51907589177983,1,0.59375,0.8199420174187146,12.245545092516448,11.40175425099138,3.0,1.5530269039927604,1.4142135623730951,5.813776741499453,6.250773688839771,65.85987999410342,29.556349186104047,0.8769230769230769,0.538678268926415,0.013582042794352241,0.17132229140400945,0.10055725325432684,0.022386235302199495,0.01777151366104836,0.013869444144106461,0.04614796731083733,0.02997413348957947,0.00953191218502909,0.020955480064674074,0.006857210588305083,0.007143265701137334,0.013994753000472277,0.01237631553322428,0.01263917791051009,0.012387808950429704,0.008813059798118007,0.007788134740008046,0.0011804556982313098,0.007287177059633911,0.013085327839774797,0.017030562283143435,0.0033367282285493376,0.011159395589483267,0.009092765658708143,0.005160378395461651,0.0023089026126865207,0.0028419940837324715,0.003259423946702172,1,0.2621347391977906,0.6328221624717116,0.010532540269196033,0.0005111773498356342,0.06916288176065026,0.011322194710373878,0.01283283717930317,0.010485389567911625,0.011102143201258099,0.010963607113808393,0.009903104975819588,0.009903104975819588,0.0003030576581144631,0.0007671901875652961,0.011848630849272013,1043.4084442580054,190.3183352568587,0.0,1043.4561403508771,190.3684210526316,0,1042.0,189.0,0.0,159.85995051757214,15.482690145065368,6,1.0,13.88888888888889,21.89365723798202,7,5,0.019362463,0.0,0.0973669,0.11142457,0.09396701,0.3126447,0.3652344,0.0,1.103660373017178,0.0,1.109982651472089,1.058533441275356,1.0712239488959285,0.9900415192047749,0.9462891397151075,0.0,0.0,0.0,0.03071995468868113,0.0243380964970978,0.052671655170983295,0.04067635851392736,0.01151028788105772,0.0
1,6,90,165,1036,198,1021,187,1028.088888888889,192.25555555555556,1.4594393441747098,109,0.8148564635481107,10.704744696916627,1,0.5454545454545454,0.6851946290138454,14.873160697868762,14.142135623730951,3.605551275463989,1.7488243280880147,1.4142135623730951,8.854377448471462,8.621417745463425,69.32183088737823,40.62741699796952,0.8256880733944955,0.5654233673093945,0.07877920688597995,0.13607729081786285,0.09394001403983805,0.041500258692687725,0.012119418115915551,0.008045919998826367,0.019501737614159628,0.04646314117793108,0.006220538939914524,0.03942726365074263,0.016339763541026685,0.005875928939692819,0.013725342310111703,0.01973202083653101,0.0028768766106340563,0.013668169053296788,0.007816302665477871,0.01559733220189195,0.006659329210965235,0.014309588234346842,0.003683068713701428,0.003739210377050987,0.00995823125931474,0.01076582347586124,0.01166301851807085,0.005760144373929925,0.0009470797581870525,0.01046525890413704,0.005686991520151413,1,0.36763561610132456,0.9969939840957522,0.01044480036944151,0.0005798423662781715,0.05675719112634907,0.012756542302668095,0.013824674300849438,0.010812812238274253,0.011077710934397246,0.01098649576306343,0.009826810099184513,0.00938429869711399,0.0006459877173432166,0.0008573343151269106,0.011612115893512964,1028.1060179346216,192.20144479380855,0.0,1028.088888888889,192.25555555555556,0,1024.0,188.0,0.0,11.81475076548866,15.482690145065368,5,0.0,0.0,36.81762569071675,7,6,0.009565644,0.029094864,0.041338887,0.08679483,0.1624782,0.23874316,0.36448926,0.06749518,0.8609079569577999,0.8728459104895534,0.9301249589770986,0.9764418471604561,1.044502673404556,1.0231849551200858,0.9940616109154435,1.0124277323484387,0.0,0.020869892470715117,0.018478320619930797,0.04590391724508452,0.03744304107035539,0.0514648037782169,0.04533595507867197,0.09850979480897223
1,7,197,390,1080,202,1050,189,1064.7766497461928,195.3451776649746,2.728324285916786,283,0.9554671742975707,15.837556323903858,1,0.5051282051282051,0.3665253449385965,31.975200681002047,30.675723300355934,5.0,1.8936985263917292,2.0,11.235963812375752,9.435798767101666,78.97496449092628,82.18376618407356,0.696113074204947,0.2665549312569894,0.012354020485844507,0.10799114778097431,0.0655753972924162,0.018050043455439268,0.010503418940058278,0.06304863102534872,0.028713600958621674,0.03597220333307724,0.018015441371257154,0.006096556357236541,0.00956374795098551,0.026347543992954678,0.01681674806419712,0.019622113363921525,0.02175474575164258,0.012302828490850844,0.008306674602929897,0.0037149776651098807,0.008338588135361973,0.0031164467424428643,0.010359289461452583,0.009997868711969131,0.01409951996205491,0.013049836298352477,0.00607305012721937,0.006918587820571949,0.006925075317548616,0.005092805319711412,0.006326089901592128,1,0.7185778664425015,2.898176564835012,0.010879682376980782,0.0024414435029029846,0.29417482535263,0.013900969177484512,0.029633020982146263,0.010887543430946993,0.014711556166675188,0.012893873266875744,0.009063859470188618,0.009063859470188618,0.001003302400956253,0.0050466652075259934,0.016639964189380407,1065.0571046538785,195.25638649071576,0.0,1064.7766497461928,195.3451776649746,0,1065.0,194.0,0.0,8.325298716939187,21.89365723798202,5,1.0,6.185567010309279,36.81762569071675,6,7,0.009545522,0.035965506,0.06278563,0.118863605,0.09352295,0.13950256,0.31797692,0.22183731,1.8804677966981305,1.7713011698797152,1.7669670975633918,1.5610753451784405,1.316001524882653,1.0178519763328395,0.8581021040269768,0.7803919725120061,0.0,0.061998641151053926,0.06160546694355099,0.1466963349794581,0.1914485773587153,0.16340303784463514,0.08943555095883915,0.07367728330746952
1,8,63,99,695,205,686,194,689.7142857142857,198.96825396825398,1.1034462017329152,68,0.8336180006762556,8.95623198216277,1,0.6363636363636364,0.9062517034627903,12.231391642103304,11.40175425099138,3.1622776601683795,1.6969660546778436,1.4142135623730951,6.363961030678928,6.755904058779145,-40.00038578770767,29.556349186104043,0.9264705882352942,0.6072373213352315,0.052335824922047,0.1509805945354595,0.12210225675118468,0.024373920918293518,0.01472122077938061,0.01655617083022033,0.017642218839858847,0.03856047058914399,0.006615153118493884,0.02571563861504863,0.018471398624675613,0.024540565473973954,0.010629261763056206,0.03244942856619675,0.02404278503243137,0.011101637588907882,0.00726653108411233,0.019485692062864792,0.011747561590005682,0.018029620351798163,0.03053995712900892,0.006646512786418979,0.023890045095087097,0.016351183982068532,0.014749059167806035,0.0042452592299519025,0.012681039238264104,0.010361506547850645,0.008763288328226341,1,0.2987869093194604,1.1306477505713701,0.012623025802895427,0.005455100908875465,0.04787835869357219,0.01725795306265354,0.031479362398386,0.011951476372778415,0.01794678969160905,0.01681544166058302,0.008010986261069775,0.008010986261069775,0.002331599593291852,0.006297544047536067,0.023266193456947803,689.7079773860904,198.92079301349565,0.0,689.7142857142857,198.96825396825398,0,691.0,197.0,0.0,169.73678233082708,80.65904606001386,10,0.0,0.0,89.5784472868339,3,8,0.027841885,0.025898486,0.12080112,0.14062648,0.13544407,0.268081,0.22098064,0.060326334,1.7540387324988598,1.6316046416759264,1.5220941245555837,1.2656382769346213,1.2189966738224005,0.9382835328578942,0.7327252940127719,0.7601118095219115,0.0,0.0,0.07854547304020486,0.08876515037703324,0.15223722678419357,0.2475593796461432,0.1842612698192633,0.15070580652440738
1,9,31,36,376,207,370,201,372.5483870967742,203.41935483870967,0.8003042189023245,32,0.3311758133602729,6.282549314314218,1,0.8611111111111112,1.249524838656446,6.425754631219991,5.830951894845301,2.8284271247461903,1.496071083910669,1.0,5.0,6.063143290049411,59.036243467926404,17.65685424949238,0.96875,1.1608948790232365,0.037448221903975336,0.17402409002435584,0.03744822190397537,0.03744822190397533,0.03744822190397536,0.19061015370500908,0.037448221903975336,0.06574234975866926,0.03744822190397533,0.03744822190397532,0.037448221903975364,0.1959762331311029,0.037448221903975266,0.14472068051392187,0.037448221903975336,0.03744822190397533,0.03744822190397529,0.03744822190397529,0.03744822190397534,0.19241797725497703,0.03744822190397531,0.23534431096803457,0.03744822190397527,0.09681869244136983,0.03744822190397485,0.037448221903975225,0.03744822190397522,0.03744822190397527,0.037448221903975336,1,0.21043717209249735,0.5058823591098189,0.01369878719560802,0.0036926832981407642,0.03904857312329768,0.016174564138054848,0.02389562875032425,0.013152323255781084,0.016318785777736093,0.016166933812201023,0.010086213238537312,0.010086213238537312,0.002108676430762183,0.003978054012596408,0.020199130289256573,372.5328627911851,203.38352486523854,0.0,372.5483870967742,203.41935483870967,0,373.0,203.0,0.0,10.32294239269927,172.70310010705612,12,0.0,0.0,255.1044799373298,13,9,0.04418906,0.0,0.20797513,0.18577504,0.079479985,0.32594335,0.1566374,0.0,1.36986080557107,0.0,1.28944583237171,1.1518052577972397,1.2319397665560203,0.8420203228791551,0.8092932353417069,0.0,0.0,0.0,0.12927186649106595,0.10387543144703332,0.011005709653135676,0.1501434577765475,0.1291869401766161,0.0
1,10,41,64,638,261,630,253,633.2682926829268,256.5853658536585,1.0025954794773946,42,0.8690306282868985,7.225151993843567,1,0.640625,0.997411239597103,10.263379664541576,9.219544457292887,2.8284271247461903,1.4829557116060725,1.4142135623730951,4.242640687119285,5.0778921887911945,-42.19859125022929,22.727922061357855,0.9761904761904762,0.580755836633189,0.020997271586942687,0.17097130304757874,0.11385895590819801,0.006565141645186764,0.013999188970529597,0.009379483855053317,0.03682027727634258,0.030465596543300947,0.011432963284303436,0.02293702666413417,0.019716865678606112,0.010632642148810824,0.01671635339223138,0.011715015341577996,0.00965099576474483,0.024472816936496115,0.009774755135796162,0.01908150877529411,0.024110128701051656,0.0052926039071179,0.023716294309737918,0.006205626983683411,0.025242647548204915,0.00782439324707348,0.024736110292839654,0.014707549885072467,0.007255712037667905,0.011508526955980196,0.020796059176248678,1,0.22404822055250406,0.5547722652554512,0.012222476536408067,0.0020065614953637123,0.08694339070053242,0.014023041352629662,0.017074845731258392,0.01179201160802653,0.013531030859889054,0.013328755740076303,0.01033035758882761,0.01033035758882761,0.0011078200156819345,0.002033453927269964,0.015503166243433952,633.1831834272217,256.60313008119107,0.0,633.2682926829268,256.5853658536585,0,632.0,258.0,0.0,148.5153119224487,28.640509339365963,11,0.0,0.0,80.65904606001386,8,10,0.029182827,0.0,0.14283356,0.07750914,0.22279067,0.29270843,0.23497537,0.0,1.1964959111064564,0.0,1.1712351977825144,1.0592916135986614,1.1418022010475384,0.9231573457901288,0.8758172799240451,0.0,0.0,0.0,0.07469163905522912,0.07720664895039432,0.034667217613508314,0.11831064820057967,0.0980004954248086,0.0
1,11,36,42,631,288,624,282,626.8611111111111,284.5,0.8541136649632102,37,0.6180897302533216,6.770275002573076,1,0.8571428571428571,1.1708043566345163,7.618678126258614,7.211102550927978,3.0,1.5448408771869593,1.2071067811865475,5.0,5.989100421213697,60.23843313905264,19.656854249492383,0.972972972972973,0.8814735309704974,0.12686674936443926,0.048970751720583135,0.07840842027589325,0.055009530495401825,0.001883490450791669,0.03129491825930774,0.03805926092921578,0.06421102566937872,0.01620952156347306,0.011875380374928909,0.03212094313346655,0.06805084433452004,0.035406521497576046,0.07663244830575774,0.014359013832229423,0.014101824833407575,0.01857540841033631,0.05845943645909795,0.03760430714917746,0.06895786886658037,0.04421246474898065,0.0982606742932657,0.01764417330474965,0.046015956544848025,0.038861111771215706,0.017852196637284927,0.06298586014697588,0.025844116220522424,0.0213732163774413,1,0.23758297320455313,0.6600289968773723,0.013290608301758766,0.004333563148975372,0.15444844266763702,0.0156557559967041,0.031235218048095703,0.013199054066919617,0.01833413880214923,0.016678111627697945,0.009460593573749065,0.009460593573749065,0.0016381413508971027,0.0061241700904581114,0.02362096682190895,627.0155588958685,284.499549194064,0.0,626.8611111111111,284.5,0,628.0,285.0,0.0,23.383320208080438,28.640509339365963,10,0.0,0.0,106.14236259352931,8,11,0.04468848,0.0,0.20180327,0.18520403,0.11036875,0.30144495,0.1564906,0.0,1.6087853461503854,0.0,1.4529835224151588,1.333469009399412,0.993318758904932,0.8347706244542044,0.7042076736688607,0.0,0.0,0.0,0.12437718601646693,0.13138500475046466,0.08580591419847457,0.21830303134687865,0.0738360361609212,0.0
1,12,158,425,370,384,345,367,357.53164556962025,375.46835443037975,2.4758618765415377,224,0.9602282857873792,14.183506197980657,1,0.37176470588235294,0.4038997528395534,30.75197429511052,26.0,4.123105625617661,1.7834817275851675,1.4142135623730951,8.597853041491051,8.58644680767861,-58.48088954588914,70.11269837220809,0.7053571428571429,0.29373719248982294,0.012220340507654073,0.07530280601505142,0.09310362993054273,0.009347340783235224,0.0049144004039983705,0.006839757237752274,0.062176658315409424,0.038222615283925225,0.008414596252551585,0.01088005156665856,0.007322907106618211,0.014580613758372966,0.019790707795129977,0.027238730570284753,0.01790579940117905,0.00628164445791105,0.011533785547618282,0.0015763165764875857,0.006794079435142127,0.01120275363719615,0.012578158950714756,0.010475516700471409,0.007060018317352738,0.010157773788647611,0.010879395051597837,0.009207705910377737,0.007296638457635113,0.002726784889724093,0.005072529715232605,1,0.7194018550217152,2.7391317766159773,0.012291142251342535,0.003494315780699253,0.8820128139380017,0.015548943541944027,0.046524759382009506,0.011793473033142871,0.01733627706718973,0.01493858266621828,0.008545052260160446,0.008545052260160446,0.001892429601432507,0.007424770336693142,0.020683604292571545,358.29150628263136,375.02051707064624,0.0,357.53164556962025,375.46835443037975,0,364.0,371.0,0.0,149.7135208616174,90.6436294422228,13,0.0,0.0,172.70310010705612,9,12,0.016985223,0.059038833,0.051791284,0.096011914,0.09601747,0.099577196,0.27303922,0.30753893,2.683665186166669,2.3320338949560915,2.0457557272165836,1.5169882461428588,1.1669815881894154,0.9254821740529097,0.8804121844622548,0.8098525067170456,0.0,0.01615140595354486,0.08405141683723007,0.09831197727206498,0.1609301925657405,0.139258599287534,0.16424528310835607,0.04402948302648818
1,13,81,120,311,456,301,444,305.18518518518516,449.4691358024691,1.0679670085992172,89,0.7707624829224317,10.155412503859614,1,0.675,0.9363585129016624,12.746457116351317,12.206555615733702,4.123105625617661,1.923114996429629,2.0,7.602631123499285,8.121055773603809,-30.83040535011029,32.970562748477136,0.9101123595505618,0.674148557698287,0.04607328750634431,0.1725868573086156,0.09542973785468162,0.019806381266207665,0.0037997632014622044,0.02465789489889568,0.009628886530048482,0.01986542030933873,0.016056680471591683,0.015467097236080678,0.005477530853075713,0.017698885816495747,0.023878373841844058,0.0163353356382548,0.002080649326485281,0.009455237575345861,0.013972418079178001,0.00780601928198543,0.007741445480919024,0.0034691536860420808,0.004501235850971414,0.005677595654676828,0.011038823472971604,0.001544532667034687,0.01473571144273381,0.0056437449002416755,0.013905800806486153,0.007394243872060903,0.011452677504447855,1,0.30173190170899034,1.761669339146465,0.011814297642558813,0.00838483264669776,0.11460753698731488,0.016510261222720146,0.04402227699756622,0.010776139346749656,0.021749004186993395,0.018722820095717907,0.00759899290278554,0.00759899290278554,0.002428621313860985,0.010723276897488672,0.03131151292473078,305.2533455765289,449.3769997694192,0.0,305.18518518518516,449.4691358024691,0,305.0,450.0,0.0,101.05863470733523,90.6436294422228,12,0.0,0.0,207.0668402422976,16,13,0.024988951,0.09223825,0.13044493,0.1601545,0.1554339,0.20391333,0.23282605,0.0,2.0241050440817707,1.8678245097398676,1.7610065415501543,1.44139055907726,1.2590145349502542,0.9715870478573958,0.5546738347586461,0.0,0.0,0.04835495192238779,0.061225959189633104,0.05368901721698706,0.1749059743286913,0.205487877719701,0.14330749606077495,0.0
