ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_input_illum,Intensity_IntegratedIntensity_input_illum,Intensity_LowerQuartileIntensity_input_illum,Intensity_MADIntensity_input_illum,Intensity_MassDisplacement_input_illum,Intensity_MaxIntensityEdge_input_illum,Intensity_MaxIntensity_input_illum,Intensity_MeanIntensityEdge_input_illum,Intensity_MeanIntensity_input_illum,Intensity_MedianIntensity_input_illum,Intensity_MinIntensityEdge_input_illum,Intensity_MinIntensity_input_illum,Intensity_StdIntensityEdge_input_illum,Intensity_StdIntensity_input_illum,Intensity_UpperQuartileIntensity_input_illum,Location_CenterMassIntensity_X_input_illum,Location_CenterMassIntensity_Y_input_illum,Location_CenterMassIntensity_Z_input_illum,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_input_illum,Location_MaxIntensity_Y_input_illum,Location_MaxIntensity_Z_input_illum,Neighbors_AngleBetweenNeighbors_10,Neighbors_FirstClosestDistance_10,Neighbors_FirstClosestObjectNumber_10,Neighbors_NumberOfNeighbors_10,Neighbors_PercentTouching_10,Neighbors_SecondClosestDistance_10,Neighbors_SecondClosestObjectNumber_10,Number_Object_Number,Parent_dendrites,RadialDistribution_FracAtD_input_illum_1of8,RadialDistribution_FracAtD_input_illum_2of8,RadialDistribution_FracAtD_input_illum_3of8,RadialDistribution_FracAtD_input_illum_4of8,RadialDistribution_FracAtD_input_illum_5of8,RadialDistribution_FracAtD_input_illum_6of8,RadialDistribution_FracAtD_input_illum_7of8,RadialDistribution_FracAtD_input_illum_8of8,RadialDistribution_MeanFrac_input_illum_1of8,RadialDistribution_MeanFrac_input_illum_2of8,RadialDistribution_MeanFrac_input_illum_3of8,RadialDistribution_MeanFrac_input_illum_4of8,RadialDistribution_MeanFrac_input_illum_5of8,RadialDistribution_MeanFrac_input_illum_6of8,RadialDistribution_MeanFrac_input_illum_7of8,RadialDistribution_MeanFrac_input_illum_8of8,RadialDistribution_RadialCV_input_illum_1of8,RadialDistribution_RadialCV_input_illum_2of8,RadialDistribution_RadialCV_input_illum_3of8,RadialDistribution_RadialCV_input_illum_4of8,RadialDistribution_RadialCV_input_illum_5of8,RadialDistribution_RadialCV_input_illum_6of8,RadialDistribution_RadialCV_input_illum_7of8,RadialDistribution_RadialCV_input_illum_8of8
1,1,132,247,980,13,961,0,971.6060606060606,4.21969696969697,2.1733074094632054,175,0.6954361858226984,12.964089628857149,1,0.5344129554655871,0.4601281878696555,18.25770433502611,18.439088914585774,4.123105625617661,1.738544731901475,1.4142135623730951,12.0,13.119764672759176,85.3955924705645,60.04163056034261,0.7542857142857143,0.4831733996878784,0.10299459685500667,0.08892854967070285,0.0669541482416863,0.024766637635817424,0.020799517793394548,0.011262067748533963,0.03908921934459384,0.06104268872289677,0.03170319421367659,0.022264995679478854,0.016874109388685207,0.00047939486746965103,0.028693349162931047,0.011140971342805695,0.013117192115726787,0.023610516918871467,0.022743931589884445,0.0025501790541987597,0.012122546263298286,0.0164799157577791,0.0060851277934147316,0.01221751589187477,0.008105841842471708,0.01590184122340438,0.009291775017177959,0.010502354639978858,0.01429169161037312,0.005800979771098446,0.011690418291052966,0.33759060641750693,1.554924865718931,0.00859082955867052,0.0030365455895662308,1.0079585733341727,0.013092241249978542,0.02192721515893936,0.008233917229695291,0.011779733831204023,0.011459525674581528,0.004379339516162872,0.004379339516162872,0.001997568801624982,0.003970534935952756,0.014587624929845333,972.4069988777886,3.607750590968225,0.0,971.6060606060606,4.21969696969697,0,976.0,4.0,0.0,174.37151802305536,21.426454523256897,2,1.0,37.142857142857146,73.28011214582256,5,1,1,0.009548389,0.046927445,0.03977351,0.11456105,0.1417931,0.20470649,0.26576513,0.17692491,1.2603873945772277,1.2388845384120868,1.312525793910017,1.374732613563534,1.4397453436484673,1.228238940238951,0.8995127494518567,0.6311915855149961,0.0,0.03477644406040141,0.04075991877165006,0.15353688792329145,0.17456263592276422,0.1351893553935659,0.12657714113085822,0.13582501836036726
1,2,157,240,1056,12,1036,0,1044.8853503184714,4.56687898089172,1.7771643704484876,188,0.8781811197461721,14.138550439257221,1,0.6541666666666667,0.5626941529036161,21.827070246475717,19.72308292331602,5.0,1.9979558934448132,2.0,10.982503567738306,10.44050445447371,-73.61338678529356,59.21320343559643,0.8351063829787234,0.5062859070099504,0.020450925092070162,0.13266171632722942,0.11571463125849257,0.03741125034943479,0.02866134421344744,0.028178889945125244,0.03481359089894518,0.03697998440503885,0.0019121119783122762,0.023141629301570446,0.026571291397267067,0.005556985319623467,0.006768574983952165,0.01205152862739726,0.00853457807516114,0.005727303689363527,0.018714235304101247,0.005045806158477562,0.011441325301092205,0.009180358235367362,0.019938133412207768,0.0032420644948057903,0.008601743238023509,0.0040723209356443735,0.006593371072626608,0.0097226405255867,0.011772117551988372,0.008138610159350513,0.006779227995712115,0.4128786204382777,2.031479380093515,0.010833906009793282,0.0022354465909302235,0.2232958956354885,0.01283283717930317,0.02043182961642742,0.009601828382285528,0.012939359108875892,0.012611581478267908,0.005630579311400652,0.005630579311400652,0.001675977762362096,0.003087849880399807,0.015125505859032273,1044.798607399597,4.361120085500085,0.0,1044.8853503184714,4.56687898089172,0,1041.0,5.0,0.0,1.272522064443473,73.28011214582256,1,0.0,0.0,94.62660207283903,5,2,2,0.00923888,0.03573118,0.048905976,0.0974439,0.12978,0.26028857,0.33626527,0.08234622,1.4505041800438851,1.40244887396692,1.2797063750525242,1.1768224967213747,1.1319699519210369,1.0754027609762382,0.8948075720819371,0.718242058737409,0.0,0.07966372307065925,0.0969784444607553,0.10355211879026859,0.14053487380234275,0.15978669000009066,0.12757531344527634,0.24246975610662952
1,3,554,3078,787,181,733,124,757.2996389891697,152.5974729241877,7.441953884491296,1166,0.9745279768503552,26.558891313141824,1,0.17998700454840805,0.1343733131810929,79.7021378342567,75.0066663703967,6.0,1.8780462449279232,2.0,23.10309375768688,17.874476725768087,-43.157311052283916,227.61626970967626,0.4751286449399657,0.12537765868881626,0.011310753218812765,0.048993606477894136,0.03419511430014708,0.007078941170634588,0.004773628450244672,0.01763237809094524,0.0282596902133147,0.014305961580680865,0.01087315009982973,0.007150909777460476,0.004368464468137969,0.01895848404120021,0.011848905885121478,0.01390203483615433,0.006744850067475509,0.012180045170050096,0.003988966258173034,0.00585668805091945,0.004303262317131691,0.014882908806167378,0.008283541096766826,0.008129030626709553,0.0042466738952209055,0.0038881490569276154,0.006839880803919677,0.0047698157645542265,0.0024941548447157376,0.008116113830792623,0.0034740113654862584,1.36240179464221,4.663920106831938,0.006599527085199952,0.0015716790221631527,1.336046970932492,0.011062790639698505,0.01518272701650858,0.00681200897321105,0.008418628351682198,0.007888914085924625,0.004394598305225372,0.004394598305225372,0.0014697190638202169,0.002433996382911599,0.009918364230543375,758.1440994378844,151.56214299653448,0.0,757.2996389891697,152.5974729241877,0,762.0,144.0,0.0,134.3617576442203,63.086485600382396,4,1.0,12.962962962962964,103.39790431053558,8,3,3,0.0029478192,0.02361854,0.019950945,0.042149562,0.05699663,0.102444075,0.17545576,0.5764367,1.633091829251297,1.6355838808230803,1.5789747844849038,1.556723837554442,1.4352787394415167,1.3198608738738398,1.1571725383400902,0.8538661254918508,0.0,0.0382299858246668,0.07106424003502447,0.08194658431242115,0.10004414741758942,0.0842651182150609,0.10497570163823289,0.039082788357159635
1,4,1138,5016,852,195,786,119,820.0641476274166,158.96309314586995,8.911682989603294,2497,0.9605273186384602,38.065031221695,1,0.22687400318979267,0.11221225005048292,96.87284265722857,92.80086206496145,7.810249675906654,2.473782198979801,2.118033988749895,33.63540885185552,26.948637188889858,47.74136428237516,356.9898987322333,0.4557468962755306,0.16824739919979273,0.012833869057176848,0.06752738094876343,0.04135825208459351,0.016444824155492196,0.007398524642341803,0.031433262289514374,0.02757319946926264,0.01975419389132685,0.01713631983012694,0.004404877108362047,0.008266032266734212,0.014619116604165035,0.015523267187735904,0.015851023459442126,0.010401160879323914,0.01799954132026745,0.005861277011652113,0.00733064984157429,0.00665253842254827,5.6018008149007434e-05,0.010249822848573061,0.01020848045286727,0.008268775678869834,0.005975618768317794,0.011857609465509155,0.005281820374319144,0.0011394311200075694,0.008095726973802122,0.004591867242876923,2.6365301297046244,14.917555634398013,0.009201190434396267,0.0031280992552638054,3.6663814347601233,0.013717860914766788,0.05214007943868637,0.008759236311311045,0.013108572613706515,0.012085145339369774,0.004074159078299999,0.004074159078299999,0.002160540364962337,0.0056800999447865885,0.015609979629516602,817.2211734412637,156.64795803058576,0.0,820.0641476274166,158.96309314586995,0,793.0,131.0,0.0,28.63626315457771,63.086485600382396,3,1.0,9.318181818181818,154.2485992757202,8,4,4,0.004216364,0.0071551357,0.018811004,0.031512257,0.05452632,0.09432097,0.24535723,0.5441007,0.9596444735303036,1.0178180589573136,1.0703461410477622,1.1953649379312892,1.3202330631778525,1.2778245398686008,1.292669111517843,0.8505310421134086,0.050856376812443,0.042215666269965015,0.09116023883464845,0.1915098195578744,0.2396316601957445,0.22106951808081596,0.1709996565259022,0.1736218228992422
1,5,141,308,1050,204,1036,182,1043.290780141844,191.4468085106383,2.685191958551674,229,0.8309889445846086,13.398760233979036,1,0.4577922077922078,0.3724128536938473,21.503530856616823,21.840329667841555,4.123105625617661,1.694897890871612,1.4142135623730951,11.788066263135205,11.962176177974634,12.12096414929663,68.97665940288701,0.6157205240174672,0.37636640630536256,0.03765660412480389,0.12995460775279052,0.06521410895897826,0.03269185683778232,0.012644509068477512,0.01311122642706086,0.04743519877394883,0.013467914043993693,0.031174012058241406,0.016152841721648256,0.019248095762488236,0.013892362158237017,0.011029199249870248,0.010141523551370308,0.020944638170923874,0.022237462511760175,0.019967955330590925,0.012639032310466643,0.00909210222584178,0.004258864167525241,0.017942961276907858,0.010344072172972979,0.0073152659107718985,0.016795978279362116,0.004485941309347794,0.008579984663014647,0.006539209588156548,0.011943450050419002,0.0017179666092391498,0.4936904036439955,1.3156786658801138,0.008030060678720474,0.0013351640664041042,0.06882769706744922,0.010605020448565483,0.01283283717930317,0.008228173394066592,0.00933105436794407,0.009452964179217815,0.004806592129170895,0.004806592129170895,0.001519273931532743,0.0018366507465578852,0.010677500627934933,1043.2627257283373,191.38395788004158,0.0,1043.290780141844,191.4468085106383,0,1042.0,189.0,0.0,150.6694057696475,20.111019562270272,7,2.0,100.0,37.41034402493847,6,5,5,0.009603005,0.036393996,0.035500966,0.08761002,0.11256856,0.1598529,0.31058997,0.2478805,1.3540236912667327,1.28288837056606,1.2514090519398353,1.2353012993931731,1.133726183857234,1.0732980902705858,0.9317699074745173,0.8737787749618284,0.0,0.06070892591765764,0.07218235870633473,0.09792745946197717,0.12518822827985682,0.13270817850567124,0.16322365595118324,0.2509789058074924
1,6,607,2940,1040,227,970,185,1007.8616144975289,203.45963756177923,8.608109704262732,1218,0.9767828849927259,27.80029502818709,1,0.2064625850340136,0.11616952320029104,81.29590292120619,71.69379331573968,5.0,1.7938444331042642,1.4142135623730951,20.1081308566462,17.416154609646192,-63.160806229114115,256.2436867076458,0.49835796387520526,0.14966863235884423,0.017999406197548647,0.04526900384503392,0.04743972264667832,0.008491169704625932,0.008087271460632926,0.02065017025675769,0.026647411642450117,0.02460012454711701,0.007561475830591853,0.003865382108229662,0.005803002559749015,0.022055346406446623,0.00556920098868598,0.020707783959423298,0.013230666750749496,0.00895408889843746,0.002444982345499486,0.0017750238955232327,0.004503152023858969,0.006917568777567533,0.008293133101903353,0.00535238158234886,0.014591916191886533,0.006906586433110653,0.006885329934988403,0.005299723239862842,0.0054814804423312935,0.003295254379974167,0.002798769526765349,1.4454871686175466,4.653986488934606,0.006054017110727727,0.0014343475922942162,4.144418359207753,0.01017776783555746,0.013824674300849438,0.0065112034622412,0.00766719355672917,0.007248035632073879,0.0038452735170722008,0.0038452735170722008,0.0015328202606521117,0.002045196750717166,0.009143969044089317,1011.5475656854532,201.56491663869375,0.0,1007.8616144975289,203.45963756177923,0,1024.0,188.0,0.0,10.165132671879682,37.41034402493847,5,1.0,14.516129032258064,55.819476077519276,7,6,6,0.0020491926,0.008383657,0.013767295,0.04284615,0.03969532,0.09393825,0.16547303,0.6338471,1.2438598799051903,1.272219927282961,1.3927913022537715,1.4448674151466845,1.5059411565307401,1.4255128886550616,1.2249040074828175,0.8744209097190334,0.0,0.02344868936091888,0.03944179657741398,0.04548094077376686,0.03695117076615295,0.06458466991923738,0.03978216414065505,0.12876501974088564
1,7,239,496,1080,203,1049,187,1063.0585774058577,195.14644351464435,3.0211082303506793,355,0.9385387157039771,17.44431859350499,1,0.48185483870967744,0.33100436123201177,34.27156213326334,32.31098884280702,5.0,1.9069428264460666,2.0,13.924245594811067,11.829651634194537,78.17010555013619,95.25483399593904,0.6732394366197183,0.2890400115921778,0.01718951988283288,0.10839292479272752,0.07069776745196595,0.01986808856292346,0.005097296725143009,0.048716471021604944,0.03787151215491973,0.03408965676597371,0.0023944684131886923,0.013001150115697965,0.008703830980040215,0.03543461358009689,0.010497042343622866,0.019793243109506687,0.0188619838303385,0.010534129944473258,0.022712677127792427,0.00579937867315435,0.0068795396301388955,0.007932682810312116,0.011519040400897193,0.007402895259484812,0.015418054265608312,0.009379128692005826,0.00826182139425707,0.014739843985111991,0.00867866406690002,0.005539800302556172,0.004528619076638847,0.7746852934360504,3.2709239572286606,0.010112916817888618,0.0022125584073364735,0.8579478445215,0.013900969177484512,0.029633020982146263,0.010060847966701954,0.013685874298027869,0.0118791488930583,0.006363012362271547,0.006363012362271547,0.0015023193736393777,0.00511434263117928,0.015766384545713663,1063.9165142658462,195.1421020641795,0.0,1063.0585774058577,195.14644351464435,0,1065.0,194.0,0.0,19.16546155847283,20.111019562270272,5,1.0,47.32142857142857,55.819476077519276,6,7,7,0.008457734,0.031866953,0.055630714,0.10531816,0.08286527,0.14395408,0.3393869,0.23252013,2.021398485638094,1.9040504284202802,1.8993915106568873,1.6780693312485955,1.4146285035780444,1.04257654285792,0.8913568300860264,0.7509771871405674,0.0,0.061998641151053926,0.06160546694355099,0.1466963349794581,0.1914485773587153,0.16410798645610694,0.0978590032374309,0.12667176181615916
1,8,271,1518,695,240,662,194,677.9151291512915,218.84870848708488,4.374451696960212,479,0.9927097887750764,18.575465448360347,1,0.1785243741765481,0.22860007819834788,66.42288637766289,53.25410782277739,4.0,1.7102949194166397,1.4142135623730951,9.641394049493254,8.005893834612877,-31.77235572812643,122.05382386916236,0.5657620041753654,0.12166710741298625,0.009794383958341377,0.024075825787316235,0.04741990438223672,0.008599780885896996,0.003945688710472532,0.017191132992111877,0.01973154668562055,0.028814233756897147,0.008270334168160682,0.00305552398537493,0.003787762711593441,0.01755527042606198,0.008643834572843904,0.017035320905475538,0.01927030073877888,0.006105797397756798,0.004454793423718798,0.0008399168453466295,0.003839606064916496,0.009645799206134745,0.01002472692526443,0.008236821350001713,0.013556397656698796,0.01333767048713479,0.0016570885427994511,0.005429506469486448,0.0024978141784224826,0.0010375270775580976,0.003664808115111559,0.7125505569856614,2.5710994449909776,0.005802243133075535,0.0021133744157850742,5.929766168087465,0.013733119703829288,0.031479362398386,0.006722175065902466,0.009487451826534973,0.007881285157054663,0.0031586175318807364,0.0031586175318807364,0.0023512688212801464,0.005786166450620948,0.009994659572839737,680.9779876849652,213.77120669871528,0.0,677.9151291512915,218.84870848708488,0,691.0,197.0,0.0,7.078202088047323,44.997596662327936,10,1.0,16.556291390728475,83.18904080112455,11,8,8,0.002860582,0.01187557,0.011964592,0.018801501,0.035703864,0.059817024,0.15381263,0.70516425,0.7752177133224438,0.8045698553323625,0.8106011182535318,0.849201129438968,0.8063122608388423,0.8531796520477821,0.8016004473544074,1.1046214610165939,0.0,0.15869328378794345,0.1318287793739901,0.2097203936877749,0.09548114627853371,0.19198225740368613,0.2777845693054153,0.1876588239727699
1,9,53,64,377,208,369,200,372.49056603773585,203.30188679245282,0.9001698538649318,55,0.526530191159251,8.214724333230155,1,0.828125,1.1109014545493183,8.903842290476248,8.602325267042627,4.0,1.7599060894595298,1.4142135623730951,6.957010852370434,7.569658787142253,57.19985736991228,24.48528137423857,0.9636363636363636,0.911914809067076,0.042050742990800395,0.06649863217572245,0.06710720947332893,0.02082984409615005,0.008060641675535255,0.03613373039221365,0.04930532471072032,0.03730357948518293,0.012950971643640187,0.02253289020554768,0.02027163852058983,0.007516155604122258,0.04260416580648234,0.044101775254521455,0.025515214338027736,0.013846223821219791,0.02929287295164325,0.023692184180244602,0.024446927907844515,0.023057770290560862,0.04342851167547809,0.05310035037678333,0.04155705990009844,0.021588671214918,0.017277006668170176,0.02173340363071272,0.018299361109141505,0.008093501212776695,0.014306948706993509,0.17067216290161014,0.6755932033993304,0.008499275194481015,0.0042267488315701485,0.033437611754102495,0.01043717097491026,0.02389562875032425,0.007757825586436825,0.012747041573572272,0.011490043718367815,0.005432211793959141,0.005432211793959141,0.0015415090874152265,0.005304542624627003,0.01645685499534011,372.4685940197556,203.32709203606785,0.0,372.49056603773585,203.30188679245282,0,373.0,203.0,0.0,9.358836444858943,174.54506495522,12,0.0,0.0,255.20252502055357,13,9,9,0.033427443,0.12555619,0.117492944,0.13183512,0.19975157,0.1821118,0.20982498,0.0,1.771654497832039,1.66361946240067,1.5567815080285028,1.3974522501230207,1.1763148059447592,0.8774477622725737,0.5853012580620612,0.0,0.0,0.07454656905864643,0.08921052292485347,0.1648411548824089,0.10030629863646483,0.1810273034796078,0.13709275987571987,0.0
1,10,258,792,665,263,629,241,646.0697674418604,250.63953488372093,3.642353989783166,434,0.9690097303882164,18.12445316531431,1,0.32575757575757575,0.2745477245772949,44.481754342271884,39.44616584663204,4.47213595499958,1.8463615097789892,2.0,13.510295699489351,10.987996584581373,-61.982351865589266,108.66904755831214,0.5944700460829493,0.21111555433269402,0.014581532044557515,0.06668224101100426,0.06255093091982843,0.017219201304266494,0.0134149623469899,0.022323931401019372,0.03790317070422971,0.029838470377998555,0.0195121269109382,0.023639465907504792,0.006972775515297395,0.01114309249696364,0.020592740418866246,0.01390898094241658,0.018196648721902225,0.007966280295631413,0.013139990612512305,0.019058626314528076,0.0027479393895126995,0.006502660729241267,0.014271311657932377,0.002393342849994352,0.00590519113983959,0.012412539614539456,0.007179437149267967,0.002559780853604741,0.013841498259402606,0.01151383457059787,0.0008234631487020695,0.5686579798348248,1.9940032325685024,0.005737392231822014,0.001174944918602705,2.571330571566025,0.010376134887337685,0.017074845731258392,0.005985873471945524,0.007728694699877916,0.00666819280013442,0.004028381779789925,0.004028381779789925,0.0012437714642268365,0.0029438866927487873,0.008758678566664457,643.7043244085648,251.64771153714202,0.0,646.0697674418604,250.63953488372093,0,632.0,258.0,0.0,164.733607484198,38.93125627575762,11,1.0,22.04724409448819,44.997596662327936,8,10,10,0.0039027522,0.020301964,0.018955134,0.046863634,0.059888117,0.09811979,0.22205897,0.5299096,1.0069100637919624,1.047581349313247,0.9780849069356806,1.007568133994932,1.0300756126642188,0.8729277679632432,0.85509273765692,1.1025538675246696,0.0,0.08779548984499097,0.10172154609820583,0.16315102351108793,0.16561359973581605,0.11336050716123161,0.19509926269441616,0.2942859606377248
1,11,56,72,632,289,623,281,626.7321428571429,284.42857142857144,0.9532014603511507,59,0.62394170929971,8.444016491289505,1,0.7777777777777778,1.0490961686437295,9.64746344302937,9.433981132056603,3.605551275463989,1.730477033054591,1.4142135623730951,7.0,7.539211790468176,56.43032842936951,25.899494936611664,0.9491525423728814,0.7996279048809433,0.1306211559622487,0.08476990575866696,0.06732037652289523,0.035012737611212465,0.031022895823762244,0.018579282260416437,0.021410220689066686,0.06198827320021919,0.014394214222464482,0.0036658289399189325,0.005852721726923538,0.03903425977622462,0.012919540997161711,0.03732567237166224,0.01756170463452429,0.005347403298115034,0.019228768836409862,0.01456731912008381,0.013664216428819624,0.02268898956892079,0.017074049723155123,0.02681142183620008,0.030565814019822668,0.024677080427267763,0.014106180924354447,0.017353938411337904,0.018463661472032683,0.014911441227422384,0.003985008050857997,0.197955294046551,0.82269017258659,0.008636606857180595,0.004638742655515671,0.16808829938814693,0.012603952549397945,0.031235218048095703,0.008606751915067434,0.014690895939046251,0.012893873266875744,0.006271458230912685,0.006271458230912685,0.0014973628682801697,0.006948392237885822,0.019653620198369026,626.8980246704863,284.45571733789694,0.0,626.7321428571429,284.42857142857144,0,628.0,285.0,0.0,8.188190427754602,38.93125627575762,10,0.0,0.0,83.18904080112455,8,11,11,0.035852734,0.10345915,0.11915051,0.17327276,0.1501623,0.21673004,0.20137255,0.0,2.0077531039714565,1.9312374591827313,1.6681071668863245,1.38618206977844,1.2012983560562112,0.8669201731681816,0.5638431370258328,0.0,0.0,0.11299861212946731,0.16991053259194155,0.18300836777815538,0.18796989510322804,0.19078553059679426,0.0898510418562344,0.0
1,12,216,620,370,387,339,367,354.4490740740741,376.912037037037,3.1122743360083636,322,0.9674000501703007,16.583719174624104,1,0.34838709677419355,0.3213084362230569,37.77813975398661,33.1058907144937,4.123105625617661,1.7928895245855945,1.4142135623730951,11.180339887498949,9.567431770992215,-62.05587040426251,91.91168824543142,0.6708074534161491,0.25093042122517806,0.006936997930456526,0.07669014360504561,0.07660933694944251,0.007783815683698146,0.006126221350809864,0.024507424909101513,0.04549409658014363,0.03857051463361752,0.017419718785289074,0.009428211267274183,0.001662891643358403,0.013791374880328333,0.019588577111818998,0.024570170526082995,0.022658000707911394,0.0091252889500501,0.0028737588444842873,0.005531991442802214,0.0014445220160464469,0.009790178984733847,0.01336032784814885,0.013488038759206322,0.012402625264854111,0.014484624119603278,0.005011905749362779,0.005048741339450108,0.004990463495322397,0.00315729433407723,0.0017498695399904237,0.7364919595420361,3.1869688159786165,0.00962844304740429,0.003906309604644775,2.5508745692968446,0.014679179526865482,0.046524759382009506,0.009564830643403065,0.014754485259160262,0.013000686652958393,0.0041199359111487865,0.0041199359111487865,0.0026234528729739415,0.0077121694303447985,0.017776761204004288,356.7289019251843,375.7677704432803,0.0,354.4490740740741,376.912037037037,0,364.0,371.0,0.0,151.75763937393776,87.70098819120263,13,0.0,0.0,174.54506495522,9,12,12,0.014598436,0.05074261,0.0445135,0.08252019,0.08850031,0.07960911,0.27892154,0.36059436,3.1532621160148064,2.740101009607282,2.4037290662526796,1.78243603706359,1.3654334076813244,1.074722997844216,1.0387423038482657,0.7145723137286821,0.0,0.01615140595354486,0.08405141683723007,0.09831197727206498,0.16328485456137715,0.14693943260920078,0.1698776325628198,0.08452646736982476
1,13,81,120,311,456,301,444,305.18518518518516,449.4691358024691,1.0679670085992172,89,0.7707624829224317,10.155412503859614,1,0.675,0.9363585129016624,12.746457116351317,12.206555615733702,4.123105625617661,1.923114996429629,2.0,7.602631123499285,8.121055773603809,-30.83040535011029,32.970562748477136,0.9101123595505618,0.674148557698287,0.04607328750634431,0.1725868573086156,0.09542973785468162,0.019806381266207665,0.0037997632014622044,0.02465789489889568,0.009628886530048482,0.01986542030933873,0.016056680471591683,0.015467097236080678,0.005477530853075713,0.017698885816495747,0.023878373841844058,0.0163353356382548,0.002080649326485281,0.009455237575345861,0.013972418079178001,0.00780601928198543,0.007741445480919024,0.0034691536860420808,0.004501235850971414,0.005677595654676828,0.011038823472971604,0.001544532667034687,0.01473571144273381,0.0056437449002416755,0.013905800806486153,0.007394243872060903,0.011452677504447855,0.30173190170899034,1.761669339146465,0.011814297642558813,0.00838483264669776,0.11460753698731488,0.016510261222720146,0.04402227699756622,0.010776139346749656,0.021749004186993395,0.018722820095717907,0.00759899290278554,0.00759899290278554,0.002428621313860985,0.010723276897488672,0.03131151292473078,305.2533455765289,449.3769997694192,0.0,305.18518518518516,449.4691358024691,0,305.0,450.0,0.0,121.41675009875739,87.70098819120263,12,0.0,0.0,207.6328308287727,23,13,13,0.024988951,0.09223825,0.13044493,0.1601545,0.1554339,0.20391333,0.23282605,0.0,2.0241050440817707,1.8678245097398676,1.7610065415501543,1.44139055907726,1.2590145349502542,0.9715870478573958,0.5546738347586461,0.0,0.0,0.04835495192238779,0.061225959189633104,0.05368901721698706,0.1749059743286913,0.205487877719701,0.14330749606077495,0.0
1,14,318,2255,720,495,665,454,687.4748427672956,476.83962264150944,7.608416154273897,884,0.9612886486251706,20.12188299403865,1,0.141019955654102,0.13143339950434588,64.56209225312907,64.89992295835181,4.0,1.5394827716314923,1.4142135623730951,22.20360331117452,17.78965474840012,46.682124822790136,174.36753236814712,0.3597285067873303,0.09612777189595959,0.019627364185984045,0.03693662282297814,0.017969402907241902,0.022967889811552848,0.008988891775864628,0.011958261292996606,0.010247236349414837,0.010407678780098358,0.016149750363390152,0.015364162135337051,0.0046761161535365785,0.0020638287086229634,0.008693478604226963,0.005137023001720302,0.0073756886793388465,0.00993518239322491,0.013687096740664739,0.005864279595040995,0.004358892808424294,0.002214067819793589,0.0034598981423246797,0.006025165731036745,0.004487265242682341,0.004744072444726857,0.009516483675172794,0.006636950143298398,0.004219986795729148,0.007518930482565998,0.003220421713798214,0.7747310716658831,2.1336232884787023,0.0041580835822969675,0.0012664985843002796,6.605380707547035,0.012176699936389923,0.029709314927458763,0.004966224818371045,0.0067095071964739066,0.005188067443668842,0.0026550698094069958,0.0026550698094069958,0.002059781318660708,0.004609425197262231,0.007217517588287592,682.601457526662,472.38079201139925,0.0,687.4748427672956,476.83962264150944,0,672.0,462.0,0.0,54.32119102913045,132.89280229973554,15,0.0,0.0,164.9937454703227,20,14,14,0.0026246724,0.011077977,0.011585747,0.015361844,0.036194734,0.0685776,0.18105946,0.6735179,0.8346458142622716,0.8806991544551992,0.9210668778978125,0.9770132549106937,0.9591604582965317,0.8723071038722968,0.8109423916944307,1.0927484017245621,0.0,0.08780568190698584,0.12126448094052789,0.19824592704866242,0.15065177929496112,0.11253512186625994,0.15603768509507765,0.4124855409168125
